,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_gamma,param_learning_rate,param_max_bin,param_max_depth,param_max_leaves,param_n_estimators,param_scale_pos_weight,params,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_train_f1,split1_train_f1,split2_train_f1,split3_train_f1,split4_train_f1,mean_train_f1,std_train_f1,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_train_recall,split1_train_recall,split2_train_recall,split3_train_recall,split4_train_recall,mean_train_recall,std_train_recall
501,0.018787622451782227,0.0018993970765846591,0.011352348327636718,0.0012503936097543046,0.2,0.5,10,3,4,30,4.5,"{'gamma': 0.2, 'learning_rate': 0.5, 'max_bin': 10, 'max_depth': 3, 'max_leaves': 4, 'n_estimators': 30, 'scale_pos_weight': 4.5}",0.5185185185185185,0.45161290322580644,0.5294117647058824,0.5555555555555556,0.6206896551724138,0.5351576794356353,0.05481131100000832,337,0.848,0.8503937007874016,0.8503937007874016,0.8709677419354839,0.8346456692913385,0.8508801625603253,0.01162616225020969,0.5,0.5384615384615384,0.6923076923076923,0.7692307692307693,0.6428571428571429,0.6285714285714286,0.09869331041458333,1075,1.0,1.0,1.0,1.0,1.0,1.0,0.0
502,0.02208290100097656,0.0033861755419743876,0.01384592056274414,0.002238295090364745,0.2,0.5,10,3,4,40,4.5,"{'gamma': 0.2, 'learning_rate': 0.5, 'max_bin': 10, 'max_depth': 3, 'max_leaves': 4, 'n_estimators': 40, 'scale_pos_weight': 4.5}",0.5517241379310345,0.5,0.5142857142857142,0.5714285714285714,0.5806451612903226,0.5436167169871285,0.03153747272548667,223,0.9298245614035088,0.907563025210084,0.8852459016393442,0.9152542372881356,0.8760330578512396,0.9027841566784625,0.019660801920723243,0.5714285714285714,0.5384615384615384,0.6923076923076923,0.7692307692307693,0.6428571428571429,0.6428571428571429,0.08296521357440387,1061,1.0,1.0,1.0,1.0,1.0,1.0,0.0
503,0.023657941818237306,0.002454820210135682,0.015964746475219727,0.002120059275086018,0.2,0.5,10,3,4,50,4.5,"{'gamma': 0.2, 'learning_rate': 0.5, 'max_bin': 10, 'max_depth': 3, 'max_leaves': 4, 'n_estimators': 50, 'scale_pos_weight': 4.5}",0.5185185185185185,0.5,0.5,0.6060606060606061,0.5333333333333333,0.5315824915824916,0.03928264228481617,384,0.9724770642201835,0.9557522123893806,0.9230769230769231,0.9557522123893806,0.905982905982906,0.9426082636117548,0.02433336028275752,0.5,0.5384615384615384,0.6153846153846154,0.7692307692307693,0.5714285714285714,0.5989010989010989,0.09324485026635794,1110,1.0,1.0,1.0,1.0,1.0,1.0,0.0
504,0.016068458557128906,0.0036139280440924447,0.011943340301513672,0.0022475347594752768,0.2,0.5,20,1,1,5,4.5,"{'gamma': 0.2, 'learning_rate': 0.5, 'max_bin': 20, 'max_depth': 1, 'max_leaves': 1, 'n_estimators': 5, 'scale_pos_weight': 4.5}",0.358974358974359,0.34210526315789475,0.34210526315789475,0.34210526315789475,0.36363636363636365,0.3497853024168814,0.009520920820814502,865,0.3475409836065574,0.3517915309446254,0.3517915309446254,0.3517915309446254,0.3464052287581699,0.3498641610397207,0.002387703087291649,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
505,0.016969966888427734,0.0019841818718315464,0.01166229248046875,0.0024881890345444663,0.2,0.5,20,1,1,10,4.5,"{'gamma': 0.2, 'learning_rate': 0.5, 'max_bin': 20, 'max_depth': 1, 'max_leaves': 1, 'n_estimators': 10, 'scale_pos_weight': 4.5}",0.358974358974359,0.34210526315789475,0.34210526315789475,0.34210526315789475,0.36363636363636365,0.3497853024168814,0.009520920820814502,865,0.3475409836065574,0.3517915309446254,0.3517915309446254,0.3517915309446254,0.3464052287581699,0.3498641610397207,0.002387703087291649,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
506,0.017931509017944335,0.0035173157038669617,0.012196731567382813,0.0029392471659148317,0.2,0.5,20,1,1,20,4.5,"{'gamma': 0.2, 'learning_rate': 0.5, 'max_bin': 20, 'max_depth': 1, 'max_leaves': 1, 'n_estimators': 20, 'scale_pos_weight': 4.5}",0.358974358974359,0.34210526315789475,0.34210526315789475,0.34210526315789475,0.36363636363636365,0.3497853024168814,0.009520920820814502,865,0.3475409836065574,0.3517915309446254,0.3517915309446254,0.3517915309446254,0.3464052287581699,0.3498641610397207,0.002387703087291649,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
507,0.01669483184814453,0.0014155386497026147,0.010573911666870116,0.0005487702016800023,0.2,0.5,20,1,1,30,4.5,"{'gamma': 0.2, 'learning_rate': 0.5, 'max_bin': 20, 'max_depth': 1, 'max_leaves': 1, 'n_estimators': 30, 'scale_pos_weight': 4.5}",0.358974358974359,0.34210526315789475,0.34210526315789475,0.34210526315789475,0.36363636363636365,0.3497853024168814,0.009520920820814502,865,0.3475409836065574,0.3517915309446254,0.3517915309446254,0.3517915309446254,0.3464052287581699,0.3498641610397207,0.002387703087291649,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
508,0.017811155319213866,0.0014348461725265773,0.012315654754638672,0.0014825818714419945,0.2,0.5,20,1,1,40,4.5,"{'gamma': 0.2, 'learning_rate': 0.5, 'max_bin': 20, 'max_depth': 1, 'max_leaves': 1, 'n_estimators': 40, 'scale_pos_weight': 4.5}",0.358974358974359,0.34210526315789475,0.34210526315789475,0.34210526315789475,0.36363636363636365,0.3497853024168814,0.009520920820814502,865,0.3475409836065574,0.3517915309446254,0.3517915309446254,0.3517915309446254,0.3464052287581699,0.3498641610397207,0.002387703087291649,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
509,0.0214357852935791,0.0022324605511356605,0.014789056777954102,0.0036192628554885457,0.2,0.5,20,1,1,50,4.5,"{'gamma': 0.2, 'learning_rate': 0.5, 'max_bin': 20, 'max_depth': 1, 'max_leaves': 1, 'n_estimators': 50, 'scale_pos_weight': 4.5}",0.358974358974359,0.34210526315789475,0.34210526315789475,0.34210526315789475,0.36363636363636365,0.3497853024168814,0.009520920820814502,865,0.3475409836065574,0.3517915309446254,0.3517915309446254,0.3517915309446254,0.3464052287581699,0.3498641610397207,0.002387703087291649,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
510,0.014977312088012696,0.0022043646476494834,0.013202333450317382,0.001593834257863306,0.2,0.5,20,1,2,5,4.5,"{'gamma': 0.2, 'learning_rate': 0.5, 'max_bin': 20, 'max_depth': 1, 'max_leaves': 2, 'n_estimators': 5, 'scale_pos_weight': 4.5}",0.5641025641025641,0.5,0.5238095238095238,0.5454545454545454,0.4888888888888889,0.5244511044511044,0.027843570520923913,536,0.5542168674698795,0.5340909090909091,0.5508982035928144,0.5222222222222223,0.5363128491620112,0.5395482103075672,0.011699841126832792,0.7857142857142857,0.9230769230769231,0.8461538461538461,0.9230769230769231,0.7857142857142857,0.8527472527472527,0.06151883517485016,379,0.8679245283018868,0.8703703703703703,0.8518518518518519,0.8703703703703703,0.9056603773584906,0.873235499650594,0.017625308143713554
511,0.01402907371520996,0.002647086845221132,0.013307142257690429,0.001365168140335238,0.2,0.5,20,1,2,10,4.5,"{'gamma': 0.2, 'learning_rate': 0.5, 'max_bin': 20, 'max_depth': 1, 'max_leaves': 2, 'n_estimators': 10, 'scale_pos_weight': 4.5}",0.5641025641025641,0.4888888888888889,0.4878048780487805,0.5454545454545454,0.5238095238095238,0.5220120800608605,0.030304017217322392,617,0.573170731707317,0.562874251497006,0.6086956521739131,0.5748502994011976,0.5517241379310345,0.5742630145420936,0.01910418489319433,0.7857142857142857,0.8461538461538461,0.7692307692307693,0.9230769230769231,0.7857142857142857,0.8219780219780219,0.05695234514219755,669,0.8867924528301887,0.8703703703703703,0.9074074074074074,0.8888888888888888,0.9056603773584906,0.8918238993710691,0.013627013562942459
512,0.014316892623901368,0.0005437292508860506,0.01237335205078125,0.0013759148271668075,0.2,0.5,20,1,2,20,4.5,"{'gamma': 0.2, 'learning_rate': 0.5, 'max_bin': 20, 'max_depth': 1, 'max_leaves': 2, 'n_estimators': 20, 'scale_pos_weight': 4.5}",0.6190476190476191,0.55,0.5116279069767442,0.55,0.55,0.5561351052048726,0.03479021023148968,47,0.6233766233766234,0.6535947712418301,0.6415094339622641,0.6363636363636364,0.5930232558139535,0.6295735441516614,0.020687752770163836,0.9285714285714286,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.7857142857142857,0.8505494505494505,0.0454950363615043,509,0.9056603773584906,0.9259259259259259,0.9444444444444444,0.9074074074074074,0.9622641509433962,0.929140461215933,0.021750236443530024
513,0.01836223602294922,0.0014254512886922642,0.011875677108764648,0.0014238129295849865,0.2,0.5,20,1,2,30,4.5,"{'gamma': 0.2, 'learning_rate': 0.5, 'max_bin': 20, 'max_depth': 1, 'max_leaves': 2, 'n_estimators': 30, 'scale_pos_weight': 4.5}",0.5641025641025641,0.5263157894736842,0.5,0.5714285714285714,0.5581395348837209,0.5439972919777082,0.026851805623123517,199,0.6621621621621622,0.6490066225165563,0.6842105263157895,0.6805555555555556,0.6134969325153374,0.6578863598130802,0.02559065319087541,0.7857142857142857,0.7692307692307693,0.8461538461538461,0.9230769230769231,0.8571428571428571,0.8362637362637362,0.054988993420645296,565,0.9245283018867925,0.9074074074074074,0.9629629629629629,0.9074074074074074,0.9433962264150944,0.929140461215933,0.021508657490449626
514,0.020806407928466795,0.001854902500348964,0.012212419509887695,0.0020328319850194104,0.2,0.5,20,1,2,40,4.5,"{'gamma': 0.2, 'learning_rate': 0.5, 'max_bin': 20, 'max_depth': 1, 'max_leaves': 2, 'n_estimators': 40, 'scale_pos_weight': 4.5}",0.5945945945945946,0.5,0.5128205128205128,0.5,0.5365853658536586,0.5288000946537532,0.03550708270139064,433,0.6666666666666666,0.6621621621621622,0.6887417218543046,0.6891891891891891,0.6459627329192547,0.6705444945583154,0.016542839961608005,0.7857142857142857,0.7692307692307693,0.7692307692307693,0.7692307692307693,0.7857142857142857,0.7758241758241758,0.008075240910274185,859,0.9245283018867925,0.9074074074074074,0.9629629629629629,0.9444444444444444,0.9811320754716981,0.944095038434661,0.026293353618638382
515,0.026519203186035158,0.0028727335104948805,0.013910675048828125,0.0014125463815028267,0.2,0.5,20,1,2,50,4.5,"{'gamma': 0.2, 'learning_rate': 0.5, 'max_bin': 20, 'max_depth': 1, 'max_leaves': 2, 'n_estimators': 50, 'scale_pos_weight': 4.5}",0.5945945945945946,0.5128205128205128,0.5263157894736842,0.5,0.631578947368421,0.5530619688514425,0.051068934490048526,69,0.6950354609929078,0.6805555555555556,0.7074829931972789,0.7222222222222222,0.6845637583892618,0.6979719980714453,0.015298817019262324,0.7857142857142857,0.7692307692307693,0.7692307692307693,0.7692307692307693,0.8571428571428571,0.7901098901098902,0.034119065266505516,815,0.9245283018867925,0.9074074074074074,0.9629629629629629,0.9629629629629629,0.9622641509433962,0.9440251572327043,0.023541150498563704
516,0.013788938522338867,0.0014684014281259076,0.0144500732421875,0.0029523240588716173,0.2,0.5,20,1,3,5,4.5,"{'gamma': 0.2, 'learning_rate': 0.5, 'max_bin': 20, 'max_depth': 1, 'max_leaves': 3, 'n_estimators': 5, 'scale_pos_weight': 4.5}",0.5641025641025641,0.5,0.5238095238095238,0.5454545454545454,0.4888888888888889,0.5244511044511044,0.027843570520923913,536,0.5542168674698795,0.5340909090909091,0.5508982035928144,0.5222222222222223,0.5363128491620112,0.5395482103075672,0.011699841126832792,0.7857142857142857,0.9230769230769231,0.8461538461538461,0.9230769230769231,0.7857142857142857,0.8527472527472527,0.06151883517485016,379,0.8679245283018868,0.8703703703703703,0.8518518518518519,0.8703703703703703,0.9056603773584906,0.873235499650594,0.017625308143713554
517,0.01641526222229004,0.004076182304508047,0.012068939208984376,0.00266357880252626,0.2,0.5,20,1,3,10,4.5,"{'gamma': 0.2, 'learning_rate': 0.5, 'max_bin': 20, 'max_depth': 1, 'max_leaves': 3, 'n_estimators': 10, 'scale_pos_weight': 4.5}",0.5641025641025641,0.4888888888888889,0.4878048780487805,0.5454545454545454,0.5238095238095238,0.5220120800608605,0.030304017217322392,617,0.573170731707317,0.562874251497006,0.6086956521739131,0.5748502994011976,0.5517241379310345,0.5742630145420936,0.01910418489319433,0.7857142857142857,0.8461538461538461,0.7692307692307693,0.9230769230769231,0.7857142857142857,0.8219780219780219,0.05695234514219755,669,0.8867924528301887,0.8703703703703703,0.9074074074074074,0.8888888888888888,0.9056603773584906,0.8918238993710691,0.013627013562942459
518,0.017926645278930665,0.0013442902166879121,0.012744665145874023,0.00256135434409115,0.2,0.5,20,1,3,20,4.5,"{'gamma': 0.2, 'learning_rate': 0.5, 'max_bin': 20, 'max_depth': 1, 'max_leaves': 3, 'n_estimators': 20, 'scale_pos_weight': 4.5}",0.6190476190476191,0.55,0.5116279069767442,0.55,0.55,0.5561351052048726,0.03479021023148968,47,0.6233766233766234,0.6535947712418301,0.6415094339622641,0.6363636363636364,0.5930232558139535,0.6295735441516614,0.020687752770163836,0.9285714285714286,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.7857142857142857,0.8505494505494505,0.0454950363615043,509,0.9056603773584906,0.9259259259259259,0.9444444444444444,0.9074074074074074,0.9622641509433962,0.929140461215933,0.021750236443530024
519,0.020262384414672853,0.004277750881315367,0.012091302871704101,0.0006392950213903561,0.2,0.5,20,1,3,30,4.5,"{'gamma': 0.2, 'learning_rate': 0.5, 'max_bin': 20, 'max_depth': 1, 'max_leaves': 3, 'n_estimators': 30, 'scale_pos_weight': 4.5}",0.5641025641025641,0.5263157894736842,0.5,0.5714285714285714,0.5581395348837209,0.5439972919777082,0.026851805623123517,199,0.6621621621621622,0.6490066225165563,0.6842105263157895,0.6805555555555556,0.6134969325153374,0.6578863598130802,0.02559065319087541,0.7857142857142857,0.7692307692307693,0.8461538461538461,0.9230769230769231,0.8571428571428571,0.8362637362637362,0.054988993420645296,565,0.9245283018867925,0.9074074074074074,0.9629629629629629,0.9074074074074074,0.9433962264150944,0.929140461215933,0.021508657490449626
520,0.02097482681274414,0.003467551868469484,0.013732290267944336,0.0036919732841575,0.2,0.5,20,1,3,40,4.5,"{'gamma': 0.2, 'learning_rate': 0.5, 'max_bin': 20, 'max_depth': 1, 'max_leaves': 3, 'n_estimators': 40, 'scale_pos_weight': 4.5}",0.5945945945945946,0.5,0.5128205128205128,0.5,0.5365853658536586,0.5288000946537532,0.03550708270139064,433,0.6666666666666666,0.6621621621621622,0.6887417218543046,0.6891891891891891,0.6459627329192547,0.6705444945583154,0.016542839961608005,0.7857142857142857,0.7692307692307693,0.7692307692307693,0.7692307692307693,0.7857142857142857,0.7758241758241758,0.008075240910274185,859,0.9245283018867925,0.9074074074074074,0.9629629629629629,0.9444444444444444,0.9811320754716981,0.944095038434661,0.026293353618638382
521,0.023125171661376953,0.004908613920258339,0.011144590377807618,0.0016062565924188166,0.2,0.5,20,1,3,50,4.5,"{'gamma': 0.2, 'learning_rate': 0.5, 'max_bin': 20, 'max_depth': 1, 'max_leaves': 3, 'n_estimators': 50, 'scale_pos_weight': 4.5}",0.5945945945945946,0.5128205128205128,0.5263157894736842,0.5,0.631578947368421,0.5530619688514425,0.051068934490048526,69,0.6950354609929078,0.6805555555555556,0.7074829931972789,0.7222222222222222,0.6845637583892618,0.6979719980714453,0.015298817019262324,0.7857142857142857,0.7692307692307693,0.7692307692307693,0.7692307692307693,0.8571428571428571,0.7901098901098902,0.034119065266505516,815,0.9245283018867925,0.9074074074074074,0.9629629629629629,0.9629629629629629,0.9622641509433962,0.9440251572327043,0.023541150498563704
522,0.017211008071899413,0.0020284960589294037,0.014873170852661132,0.0064114310530278395,0.2,0.5,20,1,4,5,4.5,"{'gamma': 0.2, 'learning_rate': 0.5, 'max_bin': 20, 'max_depth': 1, 'max_leaves': 4, 'n_estimators': 5, 'scale_pos_weight': 4.5}",0.5641025641025641,0.5,0.5238095238095238,0.5454545454545454,0.4888888888888889,0.5244511044511044,0.027843570520923913,536,0.5542168674698795,0.5340909090909091,0.5508982035928144,0.5222222222222223,0.5363128491620112,0.5395482103075672,0.011699841126832792,0.7857142857142857,0.9230769230769231,0.8461538461538461,0.9230769230769231,0.7857142857142857,0.8527472527472527,0.06151883517485016,379,0.8679245283018868,0.8703703703703703,0.8518518518518519,0.8703703703703703,0.9056603773584906,0.873235499650594,0.017625308143713554
523,0.014773321151733399,0.001916352931134426,0.012252998352050782,0.0015443630286454584,0.2,0.5,20,1,4,10,4.5,"{'gamma': 0.2, 'learning_rate': 0.5, 'max_bin': 20, 'max_depth': 1, 'max_leaves': 4, 'n_estimators': 10, 'scale_pos_weight': 4.5}",0.5641025641025641,0.4888888888888889,0.4878048780487805,0.5454545454545454,0.5238095238095238,0.5220120800608605,0.030304017217322392,617,0.573170731707317,0.562874251497006,0.6086956521739131,0.5748502994011976,0.5517241379310345,0.5742630145420936,0.01910418489319433,0.7857142857142857,0.8461538461538461,0.7692307692307693,0.9230769230769231,0.7857142857142857,0.8219780219780219,0.05695234514219755,669,0.8867924528301887,0.8703703703703703,0.9074074074074074,0.8888888888888888,0.9056603773584906,0.8918238993710691,0.013627013562942459
524,0.01703472137451172,0.002715453718968712,0.012525129318237304,0.003974537574712621,0.2,0.5,20,1,4,20,4.5,"{'gamma': 0.2, 'learning_rate': 0.5, 'max_bin': 20, 'max_depth': 1, 'max_leaves': 4, 'n_estimators': 20, 'scale_pos_weight': 4.5}",0.6190476190476191,0.55,0.5116279069767442,0.55,0.55,0.5561351052048726,0.03479021023148968,47,0.6233766233766234,0.6535947712418301,0.6415094339622641,0.6363636363636364,0.5930232558139535,0.6295735441516614,0.020687752770163836,0.9285714285714286,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.7857142857142857,0.8505494505494505,0.0454950363615043,509,0.9056603773584906,0.9259259259259259,0.9444444444444444,0.9074074074074074,0.9622641509433962,0.929140461215933,0.021750236443530024
525,0.023697423934936523,0.00392767216070233,0.016115665435791016,0.0030053462218719933,0.2,0.5,20,1,4,30,4.5,"{'gamma': 0.2, 'learning_rate': 0.5, 'max_bin': 20, 'max_depth': 1, 'max_leaves': 4, 'n_estimators': 30, 'scale_pos_weight': 4.5}",0.5641025641025641,0.5263157894736842,0.5,0.5714285714285714,0.5581395348837209,0.5439972919777082,0.026851805623123517,199,0.6621621621621622,0.6490066225165563,0.6842105263157895,0.6805555555555556,0.6134969325153374,0.6578863598130802,0.02559065319087541,0.7857142857142857,0.7692307692307693,0.8461538461538461,0.9230769230769231,0.8571428571428571,0.8362637362637362,0.054988993420645296,565,0.9245283018867925,0.9074074074074074,0.9629629629629629,0.9074074074074074,0.9433962264150944,0.929140461215933,0.021508657490449626
526,0.021204042434692382,0.003775737232409177,0.011975240707397462,0.0013473284505897438,0.2,0.5,20,1,4,40,4.5,"{'gamma': 0.2, 'learning_rate': 0.5, 'max_bin': 20, 'max_depth': 1, 'max_leaves': 4, 'n_estimators': 40, 'scale_pos_weight': 4.5}",0.5945945945945946,0.5,0.5128205128205128,0.5,0.5365853658536586,0.5288000946537532,0.03550708270139064,433,0.6666666666666666,0.6621621621621622,0.6887417218543046,0.6891891891891891,0.6459627329192547,0.6705444945583154,0.016542839961608005,0.7857142857142857,0.7692307692307693,0.7692307692307693,0.7692307692307693,0.7857142857142857,0.7758241758241758,0.008075240910274185,859,0.9245283018867925,0.9074074074074074,0.9629629629629629,0.9444444444444444,0.9811320754716981,0.944095038434661,0.026293353618638382
527,0.02850193977355957,0.004631639670193986,0.018082237243652342,0.004048989738698664,0.2,0.5,20,1,4,50,4.5,"{'gamma': 0.2, 'learning_rate': 0.5, 'max_bin': 20, 'max_depth': 1, 'max_leaves': 4, 'n_estimators': 50, 'scale_pos_weight': 4.5}",0.5945945945945946,0.5128205128205128,0.5263157894736842,0.5,0.631578947368421,0.5530619688514425,0.051068934490048526,69,0.6950354609929078,0.6805555555555556,0.7074829931972789,0.7222222222222222,0.6845637583892618,0.6979719980714453,0.015298817019262324,0.7857142857142857,0.7692307692307693,0.7692307692307693,0.7692307692307693,0.8571428571428571,0.7901098901098902,0.034119065266505516,815,0.9245283018867925,0.9074074074074074,0.9629629629629629,0.9629629629629629,0.9622641509433962,0.9440251572327043,0.023541150498563704
528,0.012691259384155273,0.0011875529720574817,0.012664270401000977,0.0015024034446821225,0.2,0.5,20,2,1,5,4.5,"{'gamma': 0.2, 'learning_rate': 0.5, 'max_bin': 20, 'max_depth': 2, 'max_leaves': 1, 'n_estimators': 5, 'scale_pos_weight': 4.5}",0.358974358974359,0.34210526315789475,0.34210526315789475,0.34210526315789475,0.36363636363636365,0.3497853024168814,0.009520920820814502,865,0.3475409836065574,0.3517915309446254,0.3517915309446254,0.3517915309446254,0.3464052287581699,0.3498641610397207,0.002387703087291649,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
529,0.016861104965209962,0.0027772138899237785,0.01288762092590332,0.003114426644484986,0.2,0.5,20,2,1,10,4.5,"{'gamma': 0.2, 'learning_rate': 0.5, 'max_bin': 20, 'max_depth': 2, 'max_leaves': 1, 'n_estimators': 10, 'scale_pos_weight': 4.5}",0.358974358974359,0.34210526315789475,0.34210526315789475,0.34210526315789475,0.36363636363636365,0.3497853024168814,0.009520920820814502,865,0.3475409836065574,0.3517915309446254,0.3517915309446254,0.3517915309446254,0.3464052287581699,0.3498641610397207,0.002387703087291649,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
530,0.022744083404541017,0.002494422147740814,0.014497184753417968,0.004532324593279182,0.2,0.5,20,2,1,20,4.5,"{'gamma': 0.2, 'learning_rate': 0.5, 'max_bin': 20, 'max_depth': 2, 'max_leaves': 1, 'n_estimators': 20, 'scale_pos_weight': 4.5}",0.358974358974359,0.34210526315789475,0.34210526315789475,0.34210526315789475,0.36363636363636365,0.3497853024168814,0.009520920820814502,865,0.3475409836065574,0.3517915309446254,0.3517915309446254,0.3517915309446254,0.3464052287581699,0.3498641610397207,0.002387703087291649,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
531,0.019434356689453126,0.0035463926004086575,0.013013744354248047,0.0036696327671495808,0.2,0.5,20,2,1,30,4.5,"{'gamma': 0.2, 'learning_rate': 0.5, 'max_bin': 20, 'max_depth': 2, 'max_leaves': 1, 'n_estimators': 30, 'scale_pos_weight': 4.5}",0.358974358974359,0.34210526315789475,0.34210526315789475,0.34210526315789475,0.36363636363636365,0.3497853024168814,0.009520920820814502,865,0.3475409836065574,0.3517915309446254,0.3517915309446254,0.3517915309446254,0.3464052287581699,0.3498641610397207,0.002387703087291649,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
532,0.02003955841064453,0.0026455668629425328,0.013024568557739258,0.0026012785919204994,0.2,0.5,20,2,1,40,4.5,"{'gamma': 0.2, 'learning_rate': 0.5, 'max_bin': 20, 'max_depth': 2, 'max_leaves': 1, 'n_estimators': 40, 'scale_pos_weight': 4.5}",0.358974358974359,0.34210526315789475,0.34210526315789475,0.34210526315789475,0.36363636363636365,0.3497853024168814,0.009520920820814502,865,0.3475409836065574,0.3517915309446254,0.3517915309446254,0.3517915309446254,0.3464052287581699,0.3498641610397207,0.002387703087291649,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
533,0.02534594535827637,0.004323373446398867,0.011566162109375,0.0017245985728752092,0.2,0.5,20,2,1,50,4.5,"{'gamma': 0.2, 'learning_rate': 0.5, 'max_bin': 20, 'max_depth': 2, 'max_leaves': 1, 'n_estimators': 50, 'scale_pos_weight': 4.5}",0.358974358974359,0.34210526315789475,0.34210526315789475,0.34210526315789475,0.36363636363636365,0.3497853024168814,0.009520920820814502,865,0.3475409836065574,0.3517915309446254,0.3517915309446254,0.3517915309446254,0.3464052287581699,0.3498641610397207,0.002387703087291649,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
534,0.015305709838867188,0.0014100361915608411,0.01233673095703125,0.0017868788472597153,0.2,0.5,20,2,2,5,4.5,"{'gamma': 0.2, 'learning_rate': 0.5, 'max_bin': 20, 'max_depth': 2, 'max_leaves': 2, 'n_estimators': 5, 'scale_pos_weight': 4.5}",0.5641025641025641,0.5,0.5238095238095238,0.5454545454545454,0.4888888888888889,0.5244511044511044,0.027843570520923913,536,0.5542168674698795,0.5340909090909091,0.5508982035928144,0.5222222222222223,0.5363128491620112,0.5395482103075672,0.011699841126832792,0.7857142857142857,0.9230769230769231,0.8461538461538461,0.9230769230769231,0.7857142857142857,0.8527472527472527,0.06151883517485016,379,0.8679245283018868,0.8703703703703703,0.8518518518518519,0.8703703703703703,0.9056603773584906,0.873235499650594,0.017625308143713554
535,0.016887760162353514,0.0033590011048080467,0.01210942268371582,0.0027838705140686448,0.2,0.5,20,2,2,10,4.5,"{'gamma': 0.2, 'learning_rate': 0.5, 'max_bin': 20, 'max_depth': 2, 'max_leaves': 2, 'n_estimators': 10, 'scale_pos_weight': 4.5}",0.5641025641025641,0.4888888888888889,0.4878048780487805,0.5454545454545454,0.5238095238095238,0.5220120800608605,0.030304017217322392,617,0.573170731707317,0.562874251497006,0.6086956521739131,0.5748502994011976,0.5517241379310345,0.5742630145420936,0.01910418489319433,0.7857142857142857,0.8461538461538461,0.7692307692307693,0.9230769230769231,0.7857142857142857,0.8219780219780219,0.05695234514219755,669,0.8867924528301887,0.8703703703703703,0.9074074074074074,0.8888888888888888,0.9056603773584906,0.8918238993710691,0.013627013562942459
536,0.018095684051513673,0.0033224263847288927,0.014928865432739257,0.0021433999535101166,0.2,0.5,20,2,2,20,4.5,"{'gamma': 0.2, 'learning_rate': 0.5, 'max_bin': 20, 'max_depth': 2, 'max_leaves': 2, 'n_estimators': 20, 'scale_pos_weight': 4.5}",0.6190476190476191,0.55,0.5116279069767442,0.55,0.55,0.5561351052048726,0.03479021023148968,47,0.6233766233766234,0.6535947712418301,0.6415094339622641,0.6363636363636364,0.5930232558139535,0.6295735441516614,0.020687752770163836,0.9285714285714286,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.7857142857142857,0.8505494505494505,0.0454950363615043,509,0.9056603773584906,0.9259259259259259,0.9444444444444444,0.9074074074074074,0.9622641509433962,0.929140461215933,0.021750236443530024
537,0.017809343338012696,0.0015485642328503216,0.01279759407043457,0.001439671498721906,0.2,0.5,20,2,2,30,4.5,"{'gamma': 0.2, 'learning_rate': 0.5, 'max_bin': 20, 'max_depth': 2, 'max_leaves': 2, 'n_estimators': 30, 'scale_pos_weight': 4.5}",0.5641025641025641,0.5263157894736842,0.5,0.5714285714285714,0.5581395348837209,0.5439972919777082,0.026851805623123517,199,0.6621621621621622,0.6490066225165563,0.6842105263157895,0.6805555555555556,0.6134969325153374,0.6578863598130802,0.02559065319087541,0.7857142857142857,0.7692307692307693,0.8461538461538461,0.9230769230769231,0.8571428571428571,0.8362637362637362,0.054988993420645296,565,0.9245283018867925,0.9074074074074074,0.9629629629629629,0.9074074074074074,0.9433962264150944,0.929140461215933,0.021508657490449626
